tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2107991,AzureSupport,False,Fri Nov 10 09:09:05 +0000 2017,@622001 Just following up. Has the documentation helped? Let us know! ^AL,2224374,2107990
141691,AzureSupport,False,Fri Nov 24 11:42:13 +0000 2017,@147962 Thank you. we can see that engineer is already involved. Let us know if you require more assistance from us. ^MB,,141692
1595731,476608,True,Thu Nov 09 18:13:56 +0000 2017,"@AzureSupport My bad. Sorry.
476dea8a-c59e-472e-bd04-ca3de8ce5705",1595732,1595730
544188,228043,True,Sat Dec 02 16:48:30 +0000 2017,@AzureSupport I created virtual two networks and I established connection between them up to that it's ok after that i created two virtual machines using the above mentioned virtual networks.In command prompt of the one of the virtual machine I pinged the ip address of another virtual machine,,544186
1107166,381306,True,Tue Oct 24 00:12:53 +0000 2017,"@AzureSupport My Azure account name is __email__. I want my Gradle project to be pulled from my Github repo, and built then deployed in Azure.",,1107165
1312340,AzureSupport,False,Fri Oct 27 06:18:49 +0000 2017,@426670 This might help! https://t.co/q7ZByOlCDs ^DO,,1312338
899321,333528,True,Thu Oct 19 18:59:39 +0000 2017,@azuresupport #azhelp:,"899320,899322",
2480113,708740,True,Sun Oct 29 21:28:59 +0000 2017,@65390 Load problems with live tv streaming.... @AzureSupport Pleaase help out this dutch television provider.. #ServiceFabric https://t.co/7FNWUtGUQP,2480112,
2530678,AzureSupport,False,Mon Oct 30 10:46:28 +0000 2017,@720368 Could you post this on https://t.co/FbVx3Di4A0 and send us the link? We'll have an engineer take a look.  ^SB,"2530679,2530680",2530676
607049,AzureSupport,False,Mon Nov 20 12:01:20 +0000 2017,Hot off the press! With #ExpressRoute you can now monitor end-to-end connectivity and performance between your offices and VNETs in #Azure: https://t.co/BTdHrFpscO https://t.co/YQIvtvLqS6,"607047,607050",
1737267,AzureSupport,False,Tue Nov 07 10:08:47 +0000 2017,@524440 If you log a ticket with the billing/subscription team they can activate your account. ^PC,,1737265
1263671,415938,True,Thu Oct 26 12:55:26 +0000 2017,@AzureSupport Thank you for your help. 😀,1263672,1263670
141707,AzureSupport,False,Fri Nov 24 11:30:55 +0000 2017,"@147965 We'd be happy to help, could you send us more details on what you are looking to achieve?  ^DY
 https://t.co/EYpi1mphGM",,141708
1422881,AzureSupport,False,Sun Nov 05 04:42:08 +0000 2017,"@450662 We wanted to check in, are you still experiencing issues? If so, please let us know. ^RC",,1422880
2392546,AzureSupport,False,Tue Nov 14 10:47:22 +0000 2017,@688989 Can you please send us your Subscription ID by direct message? https://t.co/ObUanPWteA  ^AL,,2392547
691311,AzureSupport,False,Mon Oct 16 10:40:23 +0000 2017,@285191 Can you create a post on https://t.co/duRCFQSx6a and send us the link? We'd like to connect you with an engineer to discuss. ^BG,691310,691312
293658,AzureSupport,False,Fri Oct 06 17:09:53 +0000 2017,"@185953 To clarify, are you still able to file a support request? ^JI",293656,293659
800060,AzureSupport,False,Sat Oct 14 08:30:45 +0000 2017,"@121379 If you still require assistance with an issue, please let us know. We're here to help. ^BG",,800059
223965,161653,True,Thu Oct 05 04:56:38 +0000 2017,"@AzureSupport is the fastest and best support I have ever used! Help within a hour!
Thanks and keep up the great work!
#Azure #AzureSupport",223964,
1310460,426241,True,Fri Oct 27 05:10:41 +0000 2017,Does azure have the ability to track peoples IP address and pc names and dump into a sql table @AzureSupport @118056,"1310459,1310461",
1963208,AzureSupport,False,Tue Oct 31 01:51:44 +0000 2017,"@582095 Hi there. We are happy to look into this. Please DM us more details/screenshots so we can investigate. ^AB
 https://t.co/EYpi1mphGM",,1963209
1433188,452770,True,Thu Nov 02 13:29:08 +0000 2017,@AzureSupport hi r u there..,1433186,1433191
490370,AzureSupport,False,Fri Dec 01 15:53:37 +0000 2017,@231822 Please feel free to leave feedback here: https://t.co/FSd94qIGmM We apologize for the inconvenience.  ^RS,,490371
887603,330743,True,Fri Oct 20 22:52:41 +0000 2017,"@AzureSupport Yes, it populated.",887602,887604
2119177,AzureSupport,False,Wed Nov 08 14:17:40 +0000 2017,@624514 Could you please direct message us with more information including your sub ID and region?  ^MB,,2119178
381864,206550,True,Mon Oct 09 12:55:52 +0000 2017,"@AzureSupport Ok thanks,

here's the link: https://t.co/WPaNrjJ0vW","381865,381866",381862
1438110,AzureSupport,False,Mon Nov 13 14:15:53 +0000 2017,@453770 Thank you. One of our engineers will be in touch as soon as possible.  ^SB,1438111,1438109
2913504,AzureSupport,False,Tue Nov 28 22:40:38 +0000 2017,@136766 Can you post about this issue here: https://t.co/MMJ513u2tv and send us the link? We'd like to have an engineer take a look ^TW,"2913505,2913506",2913507
750969,AzureSupport,False,Mon Oct 16 02:06:25 +0000 2017,@299506 Are you still seeing this issue? Let us know. We're here to help. ^TH,,750968
1194456,400659,True,Wed Oct 25 01:28:41 +0000 2017,"@AzureSupport Additionally, can all of the Azure container options expose multiple ports?  If not, which ones?",1194455,
1383676,AzureSupport,False,Mon Oct 16 16:14:18 +0000 2017,@442013 Great! Please DM us to continue the conversation. https://t.co/ObUanPWteA ^NA,,1383674
233248,AzureSupport,False,Thu Oct 05 11:51:58 +0000 2017,@171523 Anything we may be able to help you with? ^FC,"233249,233250",233251
141693,AzureSupport,False,Fri Nov 24 11:39:16 +0000 2017,"@147962 Just following up. Were you able to create the forum? If so, please send the link our way. ^MB",141692,141694
1435560,AzureSupport,False,Thu Nov 02 15:25:45 +0000 2017,@408508 We are looking into this and will get back to you with what we have found. Please stay tuned.  ^RS,1435561,1435557
2027386,AzureSupport,False,Mon Nov 06 20:00:11 +0000 2017,"@175056 Could you please DM us with your SubID and region so we can look a bit deeper into this? Thank you.  ^PB
 https://t.co/EYpi1mphGM",,2027387
203610,161629,True,Wed Oct 04 23:20:51 +0000 2017,"When reporting an error, Azure won't let you upload a HTML document *even though it reports IIS errors in HTML documents!*",203609,
2638159,AzureSupport,False,Fri Nov 17 20:00:43 +0000 2017,@744576 Could you Direct Message us with your subscription ID and details of the problems? ^JN,"2638160,2638161",2638162
1613661,495034,True,Tue Oct 17 11:32:40 +0000 2017,@azuresupport #azhelp: SQL Database (West-Europe) intermittently performing slow since friday 13th. Any known issues? eDTU % suddenly higher,1613660,
255416,AzureSupport,False,Thu Oct 05 20:29:36 +0000 2017,"@176738 Can you possibly DM us with more information and/or screenshots that may help?  ^PB
 https://t.co/EYpi1mphGM",,255414
1703612,AzureSupport,False,Mon Nov 06 21:31:43 +0000 2017,@516435 Hello! Can you confirm if services in this region have returned for you? ^AS,1703613,1703614
1222436,AzureSupport,False,Wed Oct 25 15:29:47 +0000 2017,"@184463 Can you provide us with some details about this issue in a private message? ^TW
 https://t.co/EYpi1mphGM",,1222437
417725,AzureSupport,False,Tue Oct 10 03:13:56 +0000 2017,@203873 Thanks for the feedback. Please visit https://t.co/FSd94qIGmM so that we can get this captured for the Product Team ^MH,417723,417726
360632,AzureSupport,False,Thu Oct 12 08:28:58 +0000 2017,@201402 able to address. We advise raising a support request through https://t.co/heO4tfFVts and our team will assist you.  2 ^FC,,360628
1938317,576584,True,Sat Oct 28 02:27:09 +0000 2017,"@azuresupport #azhelp:  mi periodo de facturacion termino este dia 26 de Oct, pero la factura no aparece, cuando podre pagarla?",1938316,
1320990,428433,True,Fri Oct 27 08:53:17 +0000 2017,"I activated ""Visual Studio Enterprise"" subscription but I cannot create a VM for N series with GPU. Please help! @azuresupport #azTechHelp","1320989,1320991",
1191634,AzureSupport,False,Wed Oct 25 07:33:12 +0000 2017,@400073 Anything we may be able to help with? ^FC,1191635,1191636
194268,AzureSupport,False,Sat Oct 07 05:39:42 +0000 2017,@161670 Are you still seeing this issue? Please let us know if there is anything we can do to help. ^TH,,194267
1690219,AzureSupport,False,Mon Nov 06 20:20:54 +0000 2017,@513130 We're looking into the issue. Which region are you deployed? ^AS,1690220,1690221
2501689,405649,True,Wed Nov 15 19:45:41 +0000 2017,@AzureSupport What can I do in a API app (https://t.co/tSE7x7AsPr) that is not available to me in a Web app (https://t.co/AqsIVA9gc0)? I hit the known issue of the snapshot debugger is not supported for API apps and am wondering what am I getting for staying with API over Web?,2501687,
2168252,AzureSupport,False,Thu Nov 09 10:20:11 +0000 2017,@396084 We recommend filing a support case here: https://t.co/ZyL8ggYqRm. Feel free to keep us updated.  ^SB,2168250,2168253
609163,120594,True,Wed Nov 22 12:12:58 +0000 2017,Our website was down for 2 days. Now @AzureSupport seriously suggested we should use simpler dockerhub keyword. And that actually solved the issue. WTF!? (and why did it regress in the first place with the old pw???),"609162,609164,609165,609166",
322539,192831,True,Sat Oct 07 12:38:37 +0000 2017,@azuresupport #azhelp: how do I add a ssl cert to my domain running on azure?,322538,
760113,AzureSupport,False,Wed Oct 11 19:48:33 +0000 2017,@301613 Thank you! I have alerted the team and they should respond shortly.  ^PB,,760114
2537274,AzureSupport,False,Thu Nov 16 15:04:17 +0000 2017,@269030 We're glad to hear it's fixed! You're very welcome. ^SN,,2537273
602584,AzureSupport,False,Sun Dec 03 21:34:04 +0000 2017,@263056 Thank you! We've alerted the team and they should respond to your post shortly.  ^PB,,602585
2328746,674325,True,Sun Nov 12 22:31:21 +0000 2017,#Azure #VM #NorthEurope @azuresupport #AHD:H5K5-I90,2328745,
674964,280983,True,Tue Nov 21 22:39:10 +0000 2017,@azuresupport #AHD:NVT3-9UO,"674963,674965,674966",
1603340,492057,True,Tue Oct 17 10:18:32 +0000 2017,@AzureSupport [TypeInitializationException: The type initializer for 'Microsoft.WindowsAzure.ServiceRuntime.RoleEnvironment' threw an exception.],1607395,1603339
857675,AzureSupport,False,Fri Oct 13 13:50:06 +0000 2017,"@323690 Sorry to hear that, what status is the VM currently in?  ^DY",857676,857677
1121577,AzureSupport,False,Tue Oct 24 08:02:22 +0000 2017,@384557 Thank you. Keep us updated. ^AL,,1121576
665967,AzureSupport,False,Thu Nov 23 02:09:20 +0000 2017,@278643 Hi there. We're looking in to your question and will have a response shortly! ^SE,665966,665968
1699577,AzureSupport,False,Mon Nov 06 20:42:47 +0000 2017,"@515409 Could you please DM us with your SubID, region and affected services? Thank you.  ^PB
 https://t.co/EYpi1mphGM",,1699578
1152381,391187,True,Tue Oct 24 15:46:58 +0000 2017,".@azuresupport #azTechHelp I am finding the https://t.co/8w4tNRbKNM Management a bit clunky, I am struggling to get to any DNS records.",1152380,
1550568,AzureSupport,False,Sun Nov 19 19:06:47 +0000 2017,@139811 .NET 4.7 is now supported.  ^PB,1550569,1550570
285961,AzureSupport,False,Fri Oct 06 13:59:27 +0000 2017,"@184125 Can you tell us what type of a subscription you have?
 ^MB",285959,285962
698506,AzureSupport,False,Sat Oct 21 07:27:19 +0000 2017,@286630 Information is requested on the forum you created. Please review and reply to the thread if you need further assistance. ^BG,,698507
1483297,AzureSupport,False,Sun Oct 29 22:21:17 +0000 2017,@464443 It is! Thank you. We've alerted the team and an engineer should respond shortly.  ^PB,,1483295
735474,AzureSupport,False,Wed Oct 11 11:55:59 +0000 2017,@295941 We’re looking into your question and will have an update for you shortly.   ^DY,735475,735476
122582,143345,True,Mon Nov 20 04:26:06 +0000 2017,@AzureSupport thank you for responding quickly as well. another quick question. new here to aspnet and webdev. my website seems way faster running debug locally on vs2017 than after publish to azure. any tips?,"122583,122580",122584
2832018,788492,True,Mon Nov 27 12:56:00 +0000 2017,@AzureSupport Thanks for the fast response! Unfortunately it doesn't help. I did exactly the same like in the documentation. Even the preinstalled runbooks such as AzureClassicAutomationTutorialScript don't work. Tried it on Chrome (Mac OS) and IE (Win10). https://t.co/fyt4lyuSyQ,2832017,2832019
667494,AzureSupport,False,Thu Nov 23 03:31:06 +0000 2017,@279099 Was there anything else you needed assistance with? We're always here to help! ^SE,,667495
133296,AzureSupport,False,Sat Nov 18 15:25:16 +0000 2017,@146052 There are lots of tutorials on YouTube if you would like to take a look there also.  2 ^BG,133295,133297
280325,182808,True,Fri Oct 06 10:21:40 +0000 2017,"@AzureSupport And while I'm here; I really like this service, I think it's great.  Thank you. Should be available for on-prem services too.","280328,280329,280330,280331",280324
2620904,740561,True,Fri Nov 17 15:23:38 +0000 2017,"@azuresupport #azTechHelp
We have limit of 10 vCPU, we are using 8 so far. Now we wan't to upgrade server with 2vCPU into 4vCPU. the total number of vCPU will be 10. But azure can't handle this simple mathematics and displays that we are over the 10 vCPU limit!?","2620905,2620903",
394368,209449,True,Mon Oct 09 17:53:03 +0000 2017,"@AzureSupport Done, if you need something other, don't hesitate.",394370,394367
2492019,711463,True,Wed Nov 15 17:02:28 +0000 2017,@AzureSupport  https://t.co/0bGcw1SRzN,2492017,2492020
2951275,556288,True,Wed Nov 29 16:58:02 +0000 2017,@AzureSupport I'm aware of elastic Query. I'm talking about a product that was supposed to be in beta,2951274,2951276
1675198,509669,True,Mon Nov 06 16:07:08 +0000 2017,@AzureSupport But the error I get at the embedded report.,1675199,1675196
1688344,AzureSupport,False,Mon Nov 06 19:55:22 +0000 2017,"@165605 Could you please Direct Message us with details about what you are seeing? ^JN
 https://t.co/EYpi1mphGM",,1688345
2427047,AzureSupport,False,Wed Nov 15 08:49:25 +0000 2017,@696905 Could you post this on https://t.co/BhIYB8fAnp and send us the link? We'll have an engineer take a look. ^SB,,2427045
607112,AzureSupport,False,Mon Nov 20 20:51:42 +0000 2017,"@264272 Hi, just to confirm, are you using the following PowerShell version: https://t.co/lGwpkBTVK8? ^JI",607111,607113
1891676,AzureSupport,False,Tue Nov 21 11:40:38 +0000 2017,@564079 Can you verify if this happens as well on a different browser or on private browsing mode? ^SN,1891674,1891677
1563817,482903,True,Sat Nov 04 10:35:44 +0000 2017,@AzureSupport Can't even open the experiment. I am using free workspace.,"1563816,1563818,1563819",1563820
1429141,312703,True,Thu Nov 02 15:48:05 +0000 2017,"@AzureSupport Yes, I know how to stream the azure function run logs, and strangely just streaming the logs made the problem go away.",,1429140
885731,AzureSupport,False,Thu Oct 19 06:55:38 +0000 2017,@330315 This page is a good source to keep up to date to any changes: https://t.co/9Ov9x62Xvg ^FL,,885727
754794,AzureSupport,False,Fri Oct 13 08:46:47 +0000 2017,"@300435 Just checking in, were you able to get a forum set up for this issue? Please let us know. ^DY",,754793
2328556,674293,True,Mon Nov 13 14:42:34 +0000 2017,@azuresupport #azTechHelp,2328555,
444066,220200,True,Wed Nov 22 08:40:29 +0000 2017,"@AzureSupport Sorry, so I have miss managed/understood app service plans(ASP). I have a number of ASP's running multiple instances. I want to move everything to a single S2 Standard plan. but when I try to change the ASP, I receive the following message - No App Service Plans Found",444065,444067
47605,126633,True,Wed Nov 01 18:37:38 +0000 2017,@AzureSupport either chrome http://&lt;host&gt;:8080 or nmap -Pn &lt;host&gt; or curl,47606,47604
1341293,432862,True,Fri Oct 27 15:31:49 +0000 2017,"@AzureSupport Hey, I can't add a picture? Seems kinda rude? https://t.co/sOAQiiK4cO",,1341292
111152,AzureSupport,False,Sun Nov 26 08:34:46 +0000 2017,"@140725 Just checking in, was the information we sent helpful? ^BG",,111151
380365,206213,True,Mon Oct 09 07:49:01 +0000 2017,"@AzureSupport Simple: First login, pw change required, tried long pw meeting requirements, pw got rejected, accepted after truncating it.",380364,380366
911054,336386,True,Mon Oct 23 20:15:12 +0000 2017,@AzureSupport  https://t.co/M8XTa39NPu,911056,911053
306838,AzureSupport,False,Sat Oct 07 01:11:09 +0000 2017,"@188659 No problem, we're here to help! ^RC",,306836
194216,161661,True,Wed Oct 04 17:27:38 +0000 2017,Pretty soured I still can't pull PST's out of exchange online with some powershell fu @AzureSupport,194215,
2267599,659963,True,Sat Nov 11 08:58:57 +0000 2017,"@azuresupport Seeing 504 gateway timeouts in the portal, while setting server firewall for sql azure. Related? https://t.co/dXdfbwaUo4",2267598,
899305,333525,True,Thu Oct 19 19:31:31 +0000 2017,@AzureSupport Thanks!,,899304
2978493,AzureSupport,False,Tue Oct 31 20:08:13 +0000 2017,@821451 which is still running. Is the VM in question in a stopped (Deallocated) state?  2 ^TW,2978492,2978494
233280,171525,True,Thu Oct 05 07:15:00 +0000 2017,"Hi, i deleted by WINDOWS VM Server in AZURE. Need urgent support to restore it. 

@azuresupport #azTechHelp",233278,
1903311,132580,True,Wed Oct 25 16:35:29 +0000 2017,@AzureSupport @413719 Has this been resolved?,,1903310
903570,AzureSupport,False,Sat Oct 21 00:43:16 +0000 2017,@334496 Are you still seeing this issue? Please let us know if there is anything we can do to help. ^DO,,903571
2127641,626409,True,Wed Nov 08 18:39:34 +0000 2017,@AzureSupport Check,2127638,2127642
2440430,699925,True,Tue Nov 14 23:05:26 +0000 2017,"@AzureSupport Are azure backup Vaults available, are they working correctly within both UK south and West regions?",2440432,2440429
2742671,768246,True,Mon Nov 20 18:02:27 +0000 2017,"@AzureSupport Sure, running a virtual machine with Linux and Ubuntu.",2742670,2742672
795529,309675,True,Thu Oct 12 16:27:00 +0000 2017,@AzureSupport Thxs!!!,795530,795528
1490578,AzureSupport,False,Fri Nov 03 09:34:22 +0000 2017,@127143 Thank you for the information. Please remove the case number from your tweet. ^PC,,1490576
2350175,AzureSupport,False,Wed Nov 15 07:51:36 +0000 2017,@679299 A forum engineer has replied to your post. Please have a look and reply to the thread if you need further assistance. ^SN,,2350173
209563,AzureSupport,False,Wed Oct 04 07:51:59 +0000 2017,"@165605 Could you please direct message us with more information including your sub ID? ^SN
 https://t.co/EYpi1mphGM",,209564
1130134,386362,True,Tue Oct 24 11:29:27 +0000 2017,@AzureSupport Sure let me check,1130133,1130135
633110,270062,True,Wed Nov 22 16:32:39 +0000 2017,"@AzureSupport It says this: An Azure service outage may be impacting this subscription. But then said resolved, however our web app is very slow and not responding well at all.",633111,633109
381168,206407,True,Mon Oct 09 08:40:41 +0000 2017,"@azuresupport #azhelp: Bot service error when adding a Cortana channel: ""There was an error saving the channel: Namespace not found."" Help?",381167,
1082133,127539,True,Mon Oct 23 19:43:18 +0000 2017,@AzureSupport Yes. Actually I made a change to Local Security Policy/ Add Software Restriction Policy &amp; did a restart. It never started status is Running,1082132,1082134
2138677,AzureSupport,False,Thu Oct 19 08:18:02 +0000 2017,"@629023 Could you please direct message us with more information including your sub ID? ^SN
 https://t.co/EYpi1mphGM",,2138678
691305,AzureSupport,False,Mon Oct 16 13:34:50 +0000 2017,@285189 Thank you. We have raised this internally. ^AL,,691304
2569558,AzureSupport,False,Mon Oct 30 16:19:41 +0000 2017,"@728782 Hi, is this for an App Service Plan? ^JI",2569557,2569559
1690189,AzureSupport,False,Mon Nov 06 20:26:24 +0000 2017,@512652 The status page should be updated now. Please let us know if you are not seeing any updates. ^BD,,1690190
1364418,AzureSupport,False,Fri Oct 27 21:48:39 +0000 2017,@437679 Our mistake. Here is a link to the correct forum: https://t.co/Nxg6PnYC8W Please send us the link once the post is created. ^PB,,1364417
1217302,405649,True,Wed Oct 25 14:23:17 +0000 2017,@AzureSupport during a ARM Template Deploy but it is not clear from https://t.co/Vp8jXEOyQC what I need to set to do it. ^2,1217305,1217301
2837470,AzureSupport,False,Mon Nov 27 15:29:49 +0000 2017,@789727 The billing/subscription team would have the best answer on this for you: https://t.co/heO4tfFVts ^PB,"2837469,2837471",2837472
826500,159947,True,Fri Oct 13 01:08:36 +0000 2017,@azuresupport #azTechHelp URGENT HELP PLEASE - existing ticket about urgent data recovery!,"826499,826501",
1475206,AzureSupport,False,Thu Nov 02 21:35:56 +0000 2017,@462459 @118056 Hi there. Can you provide us with details in a DM? ^TW,,1475207
851514,322271,True,Fri Nov 03 16:49:37 +0000 2017,@AzureSupport I can't find it now. It used to be there with v5 for sure.. the default query would Bill Gates..,"851513,851515",851516
2262190,658615,True,Wed Nov 15 16:21:23 +0000 2017,@AzureSupport Thank you I juste try this is m'y first tweet,2262188,2262191
242317,173563,True,Thu Oct 05 14:24:38 +0000 2017,@azuresupport #azTechHelp,242316,
2978498,821451,True,Tue Oct 31 19:55:22 +0000 2017,@azuresupport #azTechHelp  Stopping the download in a random way with the following error: Server Busy.,2978494,
24884,121378,True,Wed Nov 01 09:10:21 +0000 2017,"@AzureSupport yup saying deploying web job failed..... sharing debug info here as well
DEBUG INFO:Reference ID: bd5a3a04-07a7-4979-8d16-525bb044e695 https://t.co/knyDamr7Dk",24883,24885
1482793,AzureSupport,False,Fri Nov 03 02:45:17 +0000 2017,@130166 Could you post this on https://t.co/c2qcBV8VOI and send us the link? We'll have a support engineer take a look.  ^DO,1482794,1482791
1267432,AzureSupport,False,Sat Oct 28 12:55:06 +0000 2017,@416762 Are you still seeing this issue? Please let us know if there is anything we can do to help. ^SB,,1267431
860610,AzureSupport,False,Fri Oct 20 17:13:50 +0000 2017,@324337 You can reach the sales team by calling 0800-591-6057 Thank you and let us know if we can help further! ^PB,860611,860612
2328667,AzureSupport,False,Mon Nov 13 10:24:35 +0000 2017,@171988 You're welcome! Happy to help. ^SN,,2328668
519646,AzureSupport,False,Sat Dec 02 21:11:37 +0000 2017,@239928 What happens when you try to do that? Is there an error message? ^NA,,519644
2611448,738439,True,Fri Nov 17 11:18:33 +0000 2017,"@azuresupport #azTechHelp any service issues at the moment, cannot RDP into a VM or access services hosted.",2611447,
1061924,AzureSupport,False,Tue Oct 17 20:28:06 +0000 2017,@370726 Can you post this question here: https://t.co/qNh43KCQcX and send us the link? We'd like to engage an engineer to respond. ^TW,"1061923,1061925",1061926
2108041,AzureSupport,False,Tue Nov 07 21:54:36 +0000 2017,"@23873 Thank you, we'll escalate this post internally. ^JI",2108039,2108042
1290747,AzureSupport,False,Tue Oct 17 02:21:29 +0000 2017,@421838 Are you still seeing this issue? Please let us know if there is anything we can do to help. ^TH,,1290746
2786019,AzureSupport,False,Tue Nov 21 18:24:25 +0000 2017,@548115 Thanks for the link. We have engaged an expert to take a look. Please continue to check your forum throughout the day. ^NA,,2786020
2545156,AzureSupport,False,Thu Nov 16 13:01:48 +0000 2017,@640698 Can you elaborate your question please? ^SN,,2545157
633114,151886,True,Wed Nov 22 16:39:34 +0000 2017,"@AzureSupport Yeah I tried setting up an HPC Pack, it said I selected too many cores and that my quota was 4, which is not enough.",633112,633128
1209754,403986,True,Wed Oct 25 11:09:34 +0000 2017,"@AzureSupport  for #windows server even after opening ports in #nsg, #firewall is not allowing #winrm port",1209751,
1089658,AzureSupport,False,Fri Oct 13 19:12:09 +0000 2017,"@347803 If this is regarding billing, you can open a free support ticket here: https://t.co/heO4tfFVts  ^RS",1089659,1089660
1328342,429898,True,Fri Oct 27 11:56:45 +0000 2017,"@AzureSupport Free trial subscription sign-up process failing. Says CC being used, though using it for very first time. Rsd ticket..no clue",1328341,
2430607,AzureSupport,False,Tue Nov 14 20:29:08 +0000 2017,@269030 We've found some documentation that may help with that: https://t.co/dYy8oT5dkv ^TW,,2430608
194247,161667,True,Wed Oct 04 16:31:37 +0000 2017,@azuresupport #azhelp:,194246,
439570,219360,True,Tue Nov 21 02:29:23 +0000 2017,@AzureSupport Was more wondering about the approval process for spinning up a GPU-enabled machine. Do I have to wait several days or can I just sign up and get one going tonight?,"439569,439571",439572
2408365,692534,True,Tue Nov 14 17:21:24 +0000 2017,@AzureSupport I can also see from a Log table action processed after the point time https://t.co/MaIU45A0BV,,2408363
79897,133730,True,Thu Nov 30 13:06:56 +0000 2017,@AzureSupport Thanks support ticket created,,79893
832600,AzureSupport,False,Fri Oct 13 05:32:10 +0000 2017,@318303 Can you elaborate on what you're trying to accomplish? ^DB,"832601,832597",832602
1024526,AzureSupport,False,Wed Oct 25 09:20:27 +0000 2017,@192894 Just checking back in to see if the documentation helped? Let us know! ^AL,1024527,1024528
1690271,513148,True,Mon Nov 06 20:11:33 +0000 2017,@AzureSupport no because the portal is down too. You should be able to find it based on my website name that I sent you,1690273,1690270
2492008,AzureSupport,False,Wed Nov 15 17:26:30 +0000 2017,@711461 Intenta esto: https://t.co/Re8pVWiSYC ^TW,,2492009
1429646,452045,True,Thu Nov 02 06:47:05 +0000 2017,@azuresupport #azTechHelp Azure webapp is not responding. Downtime duration : 10:15AM to 01:00PM on 02/11/2015,1429645,
428941,217025,True,Tue Oct 03 09:51:53 +0000 2017,@AzureSupport Will do - Thanks. We are a secondary school and unfortunately the Azure support costs are above what we can manage.,428940,428942
1452479,AzureSupport,False,Mon Oct 16 20:11:04 +0000 2017,"@457079 Got it, when was the subscription deactivated? ^JI",1452480,1452477
1463939,459806,True,Thu Nov 02 18:51:22 +0000 2017,@459807 @118056 @AzureSupport Didn’t receive any help yet actually.,1463938,1463940
74062,132578,True,Thu Nov 30 10:44:00 +0000 2017,@AzureSupport Thanks guys. Just saw @132577 demo #azure logicapps. Great response time :),74061,74063
1318061,427850,True,Fri Oct 27 07:51:58 +0000 2017,@AzureSupport Any plans to support Azure files (SMB) on Azure web apps (Paas) ?,"1318060,1318062",
262489,161657,True,Thu Oct 05 21:42:25 +0000 2017,@azuresupport #aztechhelp What is the correct mysql server parameter for US Central Time Zone? Thanks,262488,
684511,283373,True,Tue Nov 21 22:32:15 +0000 2017,"@azuresupport #azTechHelpYour application has just started experiencing unsuccessful requests, and restart the service but still the problem","684510,684512,684513",
1258132,AzureSupport,False,Thu Oct 26 08:08:47 +0000 2017,@384876 Have you tried diagnosing exceptions in your web app with Application Insights?https://t.co/FyUI5Z9cYI ^SN,1258133,1258134
674969,AzureSupport,False,Tue Nov 21 22:47:53 +0000 2017,"@280984 Hola! Podemos traducir de espanol, pero podemos responder en ingles solamente. Could you direct message us to continue? ^NA",,674968
2223039,AzureSupport,False,Fri Nov 10 14:56:36 +0000 2017,@649195 That's a good question. Let us look into it. ^MB,2223038,2223040
348313,198924,True,Sun Oct 08 06:33:52 +0000 2017,@AzureSupport 1. Added domain in azure active directory &gt;&gt; domain names 2. Added txt record on inmotion hosting 3. Hit verify button back in domain names,,348312
2551821,513151,True,Mon Oct 30 15:25:58 +0000 2017,@azuresupport #azhelp: who is the right contact for SLA VM refunds? I have a ticket that has not been resolved going on for over 72 hours.,2551820,
2480116,AzureSupport,False,Tue Oct 31 06:46:09 +0000 2017,@708741 Just checking back in. Are you still experiencing the issue? Let us know. ^SB,,2480115
1862607,AzureSupport,False,Fri Oct 20 10:16:04 +0000 2017,@556604 Hi there. This blog should point you in the right direction : https://t.co/jyMDtv0wuB Please let us know if this has been useful. ^SB,1862608,1862609
194074,AzureSupport,False,Wed Oct 04 22:46:36 +0000 2017,@161625 Can you send us a screenshot of the error you are seeing? Any additional details are helpful. ^RC,194072,194075
1024529,AzureSupport,False,Wed Oct 25 14:08:33 +0000 2017,"@192894 Can you DM us so we can send you more detailed instructions? ^PC
 https://t.co/EYpi1mphGM",,1024527
1028825,AzureSupport,False,Tue Oct 24 05:25:46 +0000 2017,@363436 We wanted to check back in and see if the documentation provided has helped you? Let us know!  ^TH,,1028824
1688349,AzureSupport,False,Mon Nov 06 19:54:41 +0000 2017,"@512663 Hi there, thank you for reaching out. Please DM us your Service, Region, and SubID. ^MH",,1688350
1684267,AzureSupport,False,Mon Oct 30 08:37:10 +0000 2017,@459806 Could you post this on https://t.co/U1BAxPBmjn and send us the link? We'll have an engineer take a look. ^SB,1684266,1684268
1550578,AzureSupport,False,Sun Nov 19 18:50:50 +0000 2017,@274818 My mistake. That number would be: 0800 098 8435 ^PB,,1550579
1227054,407856,True,Wed Oct 25 19:20:33 +0000 2017,"@AzureSupport I shared the dashboard with another account, and it’s broken there too. The Storage account blade looks like this too: https://t.co/rQDELQfbH2",1227052,1227057
1128619,386054,True,Tue Oct 24 13:57:43 +0000 2017,@AzureSupport Here we go https://t.co/htUfOKOrg4,1128620,1128618
2524221,168994,True,Thu Nov 16 15:45:40 +0000 2017,"@AzureSupport Well, I have no idea where the post is. When I log back into the forum, it shows my name as ""asdfasdfasdfasdf"" which I did not type, and shows no posts or activity for my account.

I have no clue how to otherwise find the post.  This is starting to get frustrating.",,2524219
