customer_tweet_id,customer_text,company_tweet_id,company_text,is_resolved
1093952,@azuresupport #azhelp: Trying to setup Azure sub for nonprofit. Got msg about being in good standing. Request __credit_card__ not answered.,1093950,@378192 We understand the frustration and will get this to the right team internally. ^JI,True
1093954,@azuresupport #azhelp: CONSTANT 'don't loose access to your account' prompt when trying to use O365. 'Need addt'l info' 'Type of account',1093953,@378193 We recommend reaching out to our friends at @120366 for assistance here. ^TW,True
968107,"@AzureSupport no errors, I just can't where to enter file names to search on my share.",968108,"@349809 Was the documentation helpful? If not, please let us know so we can assist further.  ^PB",True
960989,@azuresupport #azhelp: Are we able to connect to SQL Server (through VPN)?  Followed developer network but didn't help.,960990,"@348061 Just reaching out to see if your issue was resolved. If not, please let us know! ^PB",True
1096516,.@AzureSupport is there any reason why only a few of the Github orgs I'm an owner of are showing up in deployment options for web apps?,1096514,@378754 Not sure. Could you please post here:  https://t.co/U1BAxPBmjn  and send us the link so we can have an engineer investigate? ^PB,True
1096515,@AzureSupport Found the solution. An article was buried on the portal: https://t.co/K7svLhDolR -- I had to grant the add'l access via GH. Thanks!,1096517,@378754 Ah. Great to hear it is resolved. Have a great rest of your day! ^PB,True
1096520,created my first #azure function app :),1096519,"@378755 Awesome! Way to go! If you have any questions, let us know. ^PB",True
1096523,@azuresupport Not sure how to fix this? Can only search by email. Email is the same for both accounts…?,1096521,"@378756 keep us updated. While it des say billing, they also handle subscription questions.  2 ^PB",True
1096522,"@AzureSupport Thanks, support ticket created. Hopefully they can help (Ticket ID: __credit_card__)",1096524,@378756 Excellent! Let us know if you run into any roadblocks. We're here to help! ^TW,True
1096523,@azuresupport Not sure how to fix this? Can only search by email. Email is the same for both accounts…?,1096525,@378756 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to  1 ^PB,True
823955,@azuresupport #azhelp:https://t.co/C9qvx1ifbNにログインが出来なくなりました。,823957,@316264 Are you still seeing this issue? Let us know. We're here to help. ^DO,True
826500,@azuresupport #azTechHelp URGENT HELP PLEASE - existing ticket about urgent data recovery!,826501,@159947 Are you still seeing this issue? Let us know. We're here to help. ^DO,True
1099444,@AzureSupport Sorry which issue ade we talking about? I cannot see the ticket thread,1099445,@159947 You mentioned a ticket raised concerning data recovery and we were waiting for you to DM us the case number. ^AL,True
823949,@azuresupport #azTechHelp web deployment fails.MSB3245.Could not locate the System.ValueTuple Version=4.0.1.1..sure assembly exists on disk,823951,@316263 Are you still seeing this issue? Let us know. We're here to help. ^DO,True
1099474,@AzureSupport No I resolved it. Thanks.,1099475,@316263 Great. Thanks for the confirmation. Let us know if there should be any further questions. ^FC,True
838892,@azuresupport #azTechHelp I am trying to deploy Azure Blockchain as a Service using the templates provided on the portal. Deployment fails,838893,"@319605 Just checking in to see if you created a forum post. If so, send us on the link and we can escalate this internally. ^BG",True
867021,"@azuresupport #azTechHelp
你好我在Azure上建的網站,不知道為何不定時會變得Loading很久很慢...",867022,"@325876 Just checking in to see if you still require assistance. If so, please send us a Direct Message with more information. ^BG",True
852171,@AzureSupport is Azure Backup Agent still not available when using bitlocker? https://t.co/xjZJecLFqk,852173,"@322431 Just checking in to see if the documentation was of any help. If you need any further assistance, please let us know. ^BG",True
880384,@AzureSupport Is it possible to suspend ASR replication?,880385,"@329023 Just checking in to see if the documentation was of any help. If you need any further assistance, please let us know. ^BG",True
925641,@azuresupport #azhelp:,925642,"@339650 If you still require assistance with an issue, please let us know. We're here to help. ^BG",True
921583,@azuresupport #azcommunity SubID  is 90823885-c236-4692-80c3-80c3ed999793 .  my subscription ends in 10/17/2017.But still have176$ credit,921584,"@338773 Just checking in, was the information we sent helpful? ^BG",True
1101410,@azuresupport #azhelp:My site is failing at a specific point.  Need help.  Who can I contact and how?,1101408,@379868 Are you still seeing this issue? Let us know. We're here to help. ^DO,True
1101409,@AzureSupport Finally received support through channels.  Thank you,1101411,@379868 Glad to hear. Feel free to reach out to us in the future with any Azure related questions. ^BG,True
929066,"@azuresupport #azhelp: hi, i was charged for a service that i did not use.",929067,@340431 Just checking in to see if you still require assistance with your issue. Please let us know by sending us a Direct Message. ^BG,True
1102441,@azuresupport #azhelp Unable to select Australia East location for my Azure SQL database? Australia Southeast is the only available option,1102440,@380135 Is it grayed out? What exactly are you seeing in the portal? ^DB,True
1062209,azure resourcedeploymentfailure faild,1062210,@__pantheraleo__ Just checking in to see if you still require assistance with your issue. Please let us know. We're here to help. ^BG,True
835388,@azuresupport #azTechHelp,835389,"@318890 If you still require assistance with an issue, please let us know. We're here to help. ^BG",True
832287,@azuresupport #azcommunity,832288,"@318224 If you still require assistance with an issue, please let us know. We're here to help. ^BG",True
837373,"@AzureSupport Hello, i am facing network issue with one VM. Unable to ssh, ping onto the vm. Can someone help me fix this ? https://t.co/D5tvOTqGDe",837374,"@319287 Just checking in to see if you still require assistance. If so, please send us a Direct Message with more information. ^BG",True
838031,@azuresupport #azTechHelp Our service at 13.90.212.221doesn't respond. But in dashboard it's alive. :(,838032,"@319428 Just checking in to see if you still require assistance. If so, please send us a Direct Message with more information. ^BG",True
838034,"Well done, @118056 https://t.co/kBjIQtCqLG",838035,"@319429 If you still require assistance with your issue, please let us know. We're here to help. ^BG",True
1104128,@AzureSupport I'm using Azure CosmosDB. https://t.co/HYpFMLskll,1104130,@380564 create a forum post with the tag “azure-cosmosdb” and send us the link? https://t.co/ylSGtw9O3B  2 ^AL,True
1104128,@AzureSupport I'm using Azure CosmosDB. https://t.co/HYpFMLskll,1104131,@380564 We have some documentation that may help you: https://t.co/MUb4cAWxT7 However if issues persist Can you  1 ^AL,True
1104132,@AzureSupport Running from server-side code is ok.,1104133,@380564 from https://t.co/ylSGtw9O3B we can raise it internally so that an engineer responds to your post.  2 ^AL,True
1104135,@AzureSupport here's the link  https://t.co/d2JddyqLVK,1104136,"@380564 We have escalated this to the relevant department. They will respond to you via your post, so please keep an eye on it. ^BG",True
1104135,@AzureSupport here's the link  https://t.co/d2JddyqLVK,1104137,@380564 The forum was recently updated. Please review and reply to the thread if you need further assistance.  ^BG,True
1104132,@AzureSupport Running from server-side code is ok.,1104134,@380564 Once you create a forum post with the tag “azure-cosmosdb” and send us the link  1 ^AL,True
1104138,"@azuresupport #azhelp: when trying to run a stored procedure from the portal, the window just closes, without showing the result",1104129,@380564 We're looking into this and will keep you updated.  ^AL,True
801457,@AzureSupport Here's the link https://t.co/W01ehhfh4B,803784,@310972 Just checking in to see how you are getting on with your forum post? ^BG,True
1104208,@azuresupport #azTechHelp Having issues deploying my SSLcertificate.,1104207,@380583 Are you receiving any errors? At what point are you having issues in deploying? Feel free to DM us.  ^DB,True
1104211,@azuresupport #azTechHelp,1104210,@380583 How can we help you today?  ^DB,True
1105475,@azuresupport #azhelp: 제가 azure 프로그램 사용을 안하는데 비용이 자꾸 나가서요. 이용을 끊고 싶습니다,1105474,"@380870 We'll try to translate to the best of our abilities, but can only respond in English. Can you provide us with more details? ^BG",True
1102442,@AzureSupport It doesn't exist in the dropdown https://t.co/x8SMI9K0pd,1107164,@380135 We recommend you create a free subscription support ticket here: https://t.co/heO4tfFVts  ^DB,True
1107167,@azuresupport #azTechHelp I have a Springboot project in Github. I have linked this as a deployment option. But It does not build a war file,1107165,"@381306 Hi there. We are happy to look into this. Please DM us more details so we can investigate. ^AB
 https://t.co/EYpi1mphGM",True
1109233,@AzureSupport Yes.,1109231,@381778 We would like to connect you with an engineer. Create a forum here: https://t.co/qC3eBlAmNr and send us the link.  ^DB,True
1109232,"@AzureSupport I posted.
https://t.co/A846D40Xn2",1109234,@381778 We have escalated this internally and asked that the relevant team respond to your forum discussions. ^DO,True
1109235,"@AzureSupport I understand.

Thank you for your support.",1109236,@381778 Are you still seeing this issue? Please let us know if there is anything we can do to help. ^DO,True
1109237,"@AzureSupport Yes, I waiting this issue.
https://t.co/A846D40Xn2
I don't still receive the answer.

Can you support about this issue ?",1109238,@381778 We have reached out to the appropriate team and let them know you're still needing assistance.  ^DB,True
1109241,"@AzureSupport But I couldn't check App logs in ""Continuous Export"".
App logs is output by the framework. 
How do I check App logs in  ""Continuous Export""?",1109240,@381778 Are you using the Azure Portal to set this up?  ^DB,True
1109244,"@azuresupport #azTechHelp

Hello.
I want to ask about ""Export telemetry from Application Insights"".
Does this Export log include APP logs ?",1109242,@381778 Have you had a chance to look over this documentation: https://t.co/19uM8fdjXX  ^DB,True
1109246,@AzureSupport I can’t RDP to my VM and tried all suggested steps. Can’t telnet port 3389 from another VM in the same https://t.co/kCQCp5TUvc,1109245,@381779 This might help! https://t.co/5Qtj5NJyLc ^DO,True
1110108,@AzureSupport https://t.co/QgjFKpAjCm,1110106,@381983 Thanks for sending that one we have flagged this with our engineers. Please monitor your post for updates. ^PC,True
1110107,@AzureSupport I still haven't received a response to my query on CosmosDB. Refer to the link provided in the previous tweet.,1110109,@381983 We've reached out to our engineers again and they will respond in your thread. ^FL,True
1110110,@AzureSupport Thanks. Is there an alternative channel to obtain faster support ?,1110111,@381983 You're always welcome to file a support case here: https://t.co/ZyL8ggYqRm ^FL,True
1110114,"@AzureSupport I have created a forum named ""Slow Data Import into ML Studio via CosmosDB"".",1110113,@381983 Can you send us the link to the post so we can flag it with an engineer? ^PC,True
1110116,@AzureSupport I imported a 336 MB CSV file into ML Studio via DocumentDB which took 45 minutes to complete. How do I reduce process time ?,1110115,@381983 Can you create a forum post with the tag “azure-cosmosdb” and send us the link? https://t.co/ylSGtw9O3B  ^PC,True
1111171,@azuresupport #azcommunity why is VM B4MS so cheap compared with others with similar params?,1111170,@382260 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  ^AL,True
1111923,@azuresupport #azTechHelp,1111921,@382425 How can we help you today? ^TH,True
1111925,@AzureSupport What it is: Output Data Transfer,1111924,@382426 We're looking into this and will keep you updated.  ^TH,True
1111927,"@AzureSupport I dont' understand, will I be charged for this?",1111926,@382426 Our billing team would be better suited to answer this question.  ^TH,True
1111929,@AzureSupport Will I be charged for this? I'm in the free subscription? https://t.co/eryiPg2LSR,1111928,@382426 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  ^TH,True
1111931,@118056 NEED HELP,1111930,"@382426 We’d love to take a look with you. Could you direct message us with more information about your issue?  ^TH
 https://t.co/EYpi1mphGM",True
1112406,@azuresupport #azTechHelp,1112405,@382536 How can we help you today? ^DB,True
1113584,@118056 If I use this feature and it makes an index automagically will  it lock the rows etc. while doing so? Cause that could be bad.,1113583,@382824 How can we help today? ^TH,True
1113588,@azuresupport #AHD:9SHT-9KO Any idea when this service issue will be resolved in East US?,1113587,@382825 Engineers are currently investigating an issue in your area. Please refer to the Azure Management Portal for updates.  ^TH,True
750959,@118056 @AzureSupport „Provisioned and available.” I’ll be charged 24/7. No easy way to save costs even to delete the GW. Is that correct? Or any way to disable?,1113642,@299502 Could you please direct message us with more information about what you are seeing? ^BG,True
811473,"@AzureSupport thx, link - https://t.co/3udUV85f1m",811474,@312702 The forum was recently updated. Please review and reply to the thread if you need further assistance.  ^BG,True
1115676,@AzureSupport My ARM template is failing namespaces/hybridconnections deployment. Have the supported API versions changed? 2016-07-01 no go https://t.co/DCJEH2UAUN,1115674,@383258 Hello! One moment as we review your inquiry. We'll be in touch shortly.  ^AS,True
1115677,"@AzureSupport That returns 2016-07-01, 2017-04-01. And it last worked 20-Oct-2017 with no changes to ARM template. Changing to 2017-04-01 looks like fixes",1115678,@383258 Thanks for letting us know. Let us know if you have further concerns with this issue. ^MM,True
1115679,@AzureSupport It's deployed okay using 2017-04-01. Any ideas why 2016-07-01 suddenly not supported? We are using australiaeast region.,1115680,@383258 Great question! We are looking into this and will have a response soon. ^MM,True
1115682,@AzureSupport Done. https://t.co/Bh7ucBpMXe Thanks!,1115683,@383258 Thank you. One of our engineers will be in touch as soon as possible. ^SB,True
1115684,@AzureSupport Hi. I never heard from anyone? Has the issue been resolved?,1115685,@383258 Hi there. We have escalated this internally and we expect and update soon.  ^SB,True
1118670,@azuresupport #azhelp: Can I add another domain to my Azure SSL Certificate?,1118669,@383930 We’re looking into your question and will have an update for you shortly.  ^BG,True
1118672,@AzureSupport and after that it crashes and I get an error in Windows Update. Machine has 2 GB of RAM.,1118671,@383931 Could you please direct message us with a screenshot of the error message? ^BG,True
1118962,@azuresupport #azcommunity,1118961,@383999 How can we help you today?  ^DB,True
1034177,@azuresupport #azTechHelp Our production (kalkulaceetiketycz) is down because server under it is starting (for hours). IP: 168.63.120.84,1034178,@364659 Are you still seeing the issue? Let us know! ^TH,True
1014432,@azuresupport #azTechHelp blob files cannot be reachable? Please Help,1014433,@360041 Are you still needing assistance? Let us know! ^TH,True
985329,"@azuresupport #azTechHelp Hey, I'm trying to create resources, but it hangs with the loading icon...",985330,@353537 Are you still needing assistance? Let us know! ^TH,True
972499,@azuresupport #azcommunity,972500,@350681 Do you still need assistance? Let us know! ^TH,True
1121567,@AzureSupport ...this is what i am getting when trying to create a new Microsoft Account. kindly assist.. https://t.co/AgwwjYzpuT,1121564,"@384557 Hi there, can you provide us with some further information so we may assist you? ^SB",True
1121565,@AzureSupport when creating an account. i enter both email &amp; password. i get a security code to my email which i enter in the next screen. then i get that https://t.co/qM0CjgOU58,1121568,@384557 Are you receiving any notifications that the details provided are incorrect? ^SB,True
1121569,@AzureSupport Nope...,1121570,"@384557 Could you please direct message us with more information about what you are seeing?  ^SB
 https://t.co/EYpi1mphGM",True
1121571,@AzureSupport this is all what i am seeing.... i don't have any more information than what we can both see in that picture 😥 https://t.co/8G9n4jWMNB,1121572,@384557 Can you confirm which service you are trying to sign up to? As we can only assist with Azure services. ^SB,True
1121573,@AzureSupport i contacted you because i needed help in creating an account for free trial with Azure...,1121574,@384557 We believe you may be in the wrong section. Please follow the link provided so you may register: https://t.co/GiVx345N3z ^SB,True
1121566,@AzureSupport Same link i used... but then i have to create a new Microsoft Account as i don't have one. And  it all leads to the problem i am facing,1121575,@384557 I can see no issues on our side. Can you please try this again in a different browser? ^SB,True
1121576,@AzureSupport i will do that and revert..,1121577,@384557 Thank you. Keep us updated. ^AL,True
1121579,@azuresupport #azTechHelp Help! Owner account cannot view Container Registry Repositories after creating: Unauthorised,1121578,"@384558 Sorry to hear you're having trouble. Can you Direct Message us with more details? ^MM
 https://t.co/EYpi1mphGM",True
1122442,@azuresupport #azhelp: My web service working fine all these while. Suddenly now it is down for no reason. Please help,1122441,"@384732 Could you please direct message us with more information about what you are seeing? ^BG
 https://t.co/EYpi1mphGM",True
1123116,@AzureSupport any clue? https://t.co/7gi3Tnh0IL,1123114,@384876 Where are you seeing that error? ^AL,True
1123115,@AzureSupport i try to post a message on the comments section,1123117,@384876 send us your link. We'll be able to raise your link internally so that an engineer responds.  2 ^AL,True
1123115,@AzureSupport i try to post a message on the comments section,1123118,@384876 So that an engineer can help with the delays you're experiencing please create a post on https://t.co/xfqMsAI5hf and  1 ^AL,True
1123120,@AzureSupport after 2 minutes the authenticator app receive a code,1123119,@384876 We recommend adding your feedback in the comments section at the bottom of this documentation: https://t.co/q7lVcr4Lah ^AL,True
1123122,@AzureSupport 2fa not working at the moment for signing in to azure #slow,1123121,@384876 We have some documentation that may help: https://t.co/Bxa29Re1hp ^AL,True
1123419,@AzureSupport No error message. I just need to know where to go to view backup status,1123418,@159947 We have some documentation that should help with that: https://t.co/v7baKi5gNN ^AL,True
1123422,@azuresupport #azTechHelp Help: how do I know whether my VM is being backed up??  I cannot get any response from the Azure backup panel!,1123420,@159947 Sorry to hear you're having issues. What error message you're seeing? Have you tried the portal in different browser? ^AL,True
1123428,@AzureSupport New Insight service try to track a custom username instead of the random user id's. It isn't working. What am I doing wrong? https://t.co/37fPzV1sjz,1123427,@384940 We’d love to take a look with you. Could you direct message us with more information about your issue? ^BG,True
1124830,@118056 When a subscription has been disabled I can't move resources to an active subscription. Is that expected behavior?,1124828,@332720 We can clarify that it is expected behaviour. We recommend filing a subscription support case: https://t.co/heO4tfFVts  ^AL,True
1124829,"@AzureSupport No worries, I'll just create new resources. You should add that to the move resources documentation https://t.co/uxFbqjSNVS",1124831,@332720 Thanks for the update. Feel free to add a comment on that page.  ^AL,True
1124832,@AzureSupport Sure. Who can I get in touch with when I can't log in to the docs site with my Microsoft account? https://t.co/7eNwTLr7gr,1124833,@332720 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  ^AL,True
1126172,@AzureSupport I cannot open the delete. My NSG looks good. It’s the network interface which has this DENY and I cannot delete it. https://t.co/CZwDscZDm2,1126174,@385533 Can you try to remove it using powershell? https://t.co/oXgacJo5Ta ^PC,True
1126172,@AzureSupport I cannot open the delete. My NSG looks good. It’s the network interface which has this DENY and I cannot delete it. https://t.co/CZwDscZDm2,1126175,@385533 Are you still seeing this issue? Please let us know if there is anything we can do to help. ^TH,True
1126176,"@azuresupport #azhelp: All our node servers inside the VMs cannot be reached. We found some new Rules added ""DENY"". How do we delete this? https://t.co/bb3XC7PbFx",1126173,@385533 We're looking into this and will keep you updated.  ^AL,True
1127049,@118056 @AzureSupport thanks!!,1127047,@385742 We’d love to take a look with you. Could you direct message us with more information about your query? ^AL,True
1127053,@azuresupport #azTechHelp,1127052,"@385743 Hi there, how can we help? ^SB",True
1127086,"@AzureSupport I posted.
https://t.co/bt5Gjn0uMH

please help.",1127084,@381778 Thank you. One of our engineers will be in touch as soon as possible. ^SB,True
1127088,"@AzureSupport Thank you for reply
I tried but I couldn't.
The authorization was ok, but when I want to select a project, the list shows no results.",1127087,@381778 Could you post this on https://t.co/U1BAxPBmjn and send us the link? We'll have an engineer take a look. ^SB,True
1127090,"@azuresupport #azTechHelp

Hello.
How can I deploy the source of github's private ripository?",1127089,"@381778 Hi there, can you review the link provided: https://t.co/KEADeq2Ue3 Please let us know if this has been useful.  ^SB",True
1128607,Trying to play around with @118056 Container Services but got stuck in some kind of login loop during signup. Plz send help..,1128605,@386053 We’d love to take a look with you. Could you direct message us with more information about your issue?  ^AL,True
1128606,"@AzureSupport Got stuck at the CC validation step using Chrome. Got logged out, and logging back in would get me the same result.",1128608,@386053 Are you seeing the same issues on other browsers? ^AL,True
1128610,"@AzureSupport Managed to get past the issue with Safari, but only on the 2nd try. Not sure what that's about ¯\_(ツ)_/¯ Thanks for the fast response though",1128611,@386053 No worries - here to help :) ^AL,True
1128614,@AzureSupport it also seems to be impossible to create new wcf relay in azure relay... https://t.co/XQX7fz6gL9,1128612,@386054 Could you post this on https://t.co/Zyy9JCUZf6 and send us the link? We'll have an engineer take a look. ^SB,True
1128613,@AzureSupport Your link is not working.,1128615,@386054 Can you try opening the link in a different browser? ^SB,True
1128617,"@AzureSupport Any news ? Did you find something about Relay (even ""something is wrong"" would be appreciate, I will go ahead without spending more time on.",1128618,"@386054 Could you attempt the link once more, as we cant seem to see any issues on our end: https://t.co/BhIYB8fAnp  ^SB",True
1128620,"@AzureSupport Hi Folks
It seems to be better now. Manual creation seems to be ok. What was the problem ? I will try to trigger our release from VSTS again",1128621,@386054 Thank you. We've raised this internally so that an engineer can respond. ^AL,True
1128624,@118056 @AzureSupport Thanks :-*,1128623,@386054 We’re looking into your question and will have an update for you shortly.  ^SB,True
1130131,"@AzureSupport Sure it seems the post share by you will not solve my purpose, please see the attached code snippet https://t.co/NoLOReszZW",1130129,@386362 Can you create a forum post with the tag “azure-cosmosdb” and send us the link? https://t.co/ylSGtw9O3B  ^FL,True
1130134,@AzureSupport Sure let me check,1130133,@386362 Let us know if you need further assistance. ^FL,True
1130136,@AzureSupport I am seeing 'Command createindexes failed: 'unique' is not supported. When I am trying to upload a file into cosmos using GridFS,1130135,@386362 This forum post might help you troubleshoot: https://t.co/e3TJ1wh27M ^FL,True
1130139,@AzureSupport Hi I need help on one of issue I am facing while using CosmosDb,1130137,@386362 Could you give us some more details on your issue? ^FL,True
1131975,"@azuresupport #azcommunity

Hi I've signed up a Free account, yet when I access the portal , it say 
""You don't have access to this""",1131974,@386743 Please open a support case here: https://t.co/VSZLvMy5Kl  ^FL,True
1133943,@118056 Can you please help us with the Error : 539 &amp; 28027 during the Cleanup.. While the status reverts to Protected... Please suggest,1133941,@387188 We’d love to take a look with you. Could you direct message us with more information about your issue?  ^AL,True
1133942,"@AzureSupport I had posted it... and Still awaiting your reply 
https://t.co/XxfVypsl21",1133944,@387188 We will raise your port internally and ensure an engineer responds.  ^AL,True
1133942,"@AzureSupport I had posted it... and Still awaiting your reply 
https://t.co/XxfVypsl21",1133945,@387188 A forum engineer has replied to your post. Please have a look and reply to the thread if you need further assistance.  ^MB,True
1133949,Anyone able to help with this Craft/Azure problem? #craftcms,1133947,@58063 Can you let us know what issue you are experiencing exactly? ^MB,True
1133948,@AzureSupport Easiest if I link to a Stack Exchange post https://t.co/FhU28Sf8Qo,1133950,@58063 Could you post this on https://t.co/S93CttqVF0 and send us the link? We'll have an engineer take a look.  ^SB,True
1134570,@118056 @AzureSupport I had mail the content and awaiting a reply,1134569,@387188 Could you post this on https://t.co/ighajpe9aQ and send us the link? We'll have an engineer take a look.   ^SB,True
1134574,@AzureSupport Hi. I have a web app that stopped responding. Can not even open console or process list. Restarting app did not work.,1134573,@387328 Can you please DM us? We need more than 140 characters to respond.  ^AL,True
1134576,@azuresupport #azTechHelp,1134575,"@387329 Hi there, how can we help? ^SB",True
1134578,@118056 @8501 @132897 Is it possible to query many datasets to find which ones use a particular table as input and/or output? ADF v1 #azuredatafactory,1134577,"@387330 @118056 @8501 @132897 Hi there, could you send us more information on your issue?",True
1135581,@AzureSupport This are all support options offered to me 😐 https://t.co/X27cMIoUtA,1135579,"@387535 Did you select ""Billing"" as the issue type of your ticket? ^TW",True
1135583,"@azuresupport Hey, I want to delete my ML Experiment, but it looks like since the storage is already deleted, it doesnt work. #azTechHelp",1135582,@387535 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  ^TW,True
1136430,@azuresupport #azhelp:,1136429,@387721 We’d love to take a look with you. Could you direct message us with more information about your issue?  ^AL,True
1136432,@AzureSupport Experiencing slow network affecting my traffic. Any known issues? Multiple regions.,1136431,@387722 There are no issues on our side. Could you direct message us with more information about your issue? ^AL,True
1138190,@azuresupport #azTechHelp,1138189,"@388091 Hi there, how can we help? ^SB",True
1138629,@azuresupport #azTechHelp I cannot find NV6 machine in the available Machines option when i try to make a new azure remote desktop.,1138628,@388193 Hi! NV-Series VMs are only available in certain regions. Which region are you trying to deploy in? ^NA,True
1138632,@azuresupport #azTechHelp Getting Server Error 502 - can not figure out why. Any help welcom,1138631,@388194 Hi! Can you DM us and provide a little more context as to how you are coming across this error? https://t.co/ObUanPWteA ^NA,True
1138635,Anyone else having issues disabling @116230 Hello for Business with your @118056 @2594? Manually editing the loc gr policy is a PITA.,1138633,"@388195 Hi! If you are having issues with MSIntune, feel free to open a support ticket from the Portal: https://t.co/UlJYxiORAu ^NA",True
1138634,@AzureSupport Support was awesome! Still having issues with Hello for Busibess but we found a workaround that helped get machines deployed.  Thank you!,1138636,@388195 We are glad to hear that it has all worked out! Please let us know if you need any additional assistance going forward.  ^RS,True
1141700,@azuresupport #azhelp:Does having two slots for an app service cost twice as much? A standard instance costs $74. Does two slots cost $148?,1141698,@388742 We recommend checking out our pricing calculator! https://t.co/WqCA37nZuL  ^TW,True
1141699,@AzureSupport There is nothing on the calculator about slots for app services.,1141701,"@388742 Sorry about that, please reach out to our Product Team directly to best assist: https://t.co/K9xDgxKV31 ^JI",True
1141703,@AzureSupport Got it. Thanks!,1141702,"@388743 No problem, happy to help! ^JI",True
1141705,"@AzureSupport @AzureSupport Do you provide support for architecture? I need help deciding which messaging service - Service Hub, Event Hubs, etc - to use?",1141704,"@388743 Got it, we recommend reaching out to our Product Team directly here: https://t.co/K9xDgxKV31 ^JI",True
1141708,"@AzureSupport It is, I @ the wrong group. Sorry!",1141707,@388744 No problem! Feel free to reach out if you ever have an Azure issue. ^JI,True
1141710,Having some issues this morning @118056 ?? https://t.co/oQoMy5MO63,1141709,@388744 Hi! Could you DM with some more context on this error? The URL suggests this is an Office page. https://t.co/ObUanPWteA ^NA,True
1144033,"@AzureSupport Sorry, 3 tweets (140chars is not enough). I cannot create a new Azure hybrid connection in the Azure Portal. See latest tweet with img.",1144032,"@389271 Could you please send a DM so we can obtain some further information?  ^SB
 https://t.co/EYpi1mphGM",True
1144035,@AzureSupport  https://t.co/okZ68ZUOsN,1144034,@389271 Can you please clarify what service you're referring to? ^AL,True
1144039,@azuresupport #azTechHelp Is there a proble with the Azure B2C login page this morning? The authentication process is really slow today?,1144037,@389272 We’re looking into your question and will have an update for you shortly.  ^SB,True
1145773,@AzureSupport what can we do about an unresponsive VM that isn't responding to restart commands from the portal or RDC?,1145771,@389676 We recommend filing a support case here: https://t.co/ZyL8ggYqRm. Feel free to keep us updated. ^SN,True
1145772,@AzureSupport Have done however it's been nearly 45 minutes of the server being offline which isn't really helpful...,1145774,"@389676 In the meantime, can you try these troubleshooting steps and let us know if they make a difference? https://t.co/kp9GotNtkX ^SN",True
1145841,@AzureSupport I need to introduce the Simon program in Azure and I do not know how,1145840,@389695 We can find no reference regarding the Simon program and Azure. Can you provide us with more details in a private message? ^TW,True
1145843,"@AzureSupport I do not know how to simulate simon in Azure, please help me",1145842,"@389695 Do you still need assistance? If so, let us know! ^AM",True
1147746,The latest Azure Storage Explorer (Preview) lives up to its name by preventing uploads. @AzureSupport,1147745,@390116 Could you direct message us with more information about your issue?  ^AL  ^AL,True
1147748,@AzureSupport Please update this URL for .NET 4.7.1 https://t.co/Exsbk3heQi,1147747,@161645 Please create a post on our feedback page to have this captured by the product team: https://t.co/FSd94qIGmM  ^AL,True
1152369,"@AzureSupport Either way all sorted, it appears root moves the management into the portal",1152368,"@391187 Okay, if you experience further issues with it please let us know! ^JI",True
1152371,"@AzureSupport when it works; which is it better now; I am seeing it has custom as the ns settings, this is different from some of my others.",1152370,"@391187 Got it, could you please post about this here: https://t.co/MMJ513u2tv We'd like to share more of this with our engineers. ^JI",True
1152373,"@AzureSupport I think that is it, when I setup https://t.co/DuO3HoQ2XC I clicked the @ (root domain), what does that do differently, the ns are different",1152372,"@391187 So just to confirm, what are you seeing when going to Advanced management? ^JI",True
1152377,"@AzureSupport I am also having a similar issue with https://t.co/PxKYNj2b8A, I have been able to add a subdomain to that one, but that was painful.",1152375,@391187 Here's a post that might be helpful: https://t.co/Uo648FJact ^JI,True
1152381,".@azuresupport #azTechHelp I am finding the https://t.co/8w4tNRbKNM Management a bit clunky, I am struggling to get to any DNS records.",1152380,"@391187 Hi, could you please provide us with more details about your issue? ^JI",True
1155038,@azuresupport #azTechHelp,1155037,@391719 Hello. How can we be of assistance today? ^RS,True
1155040,"Hi, I need hep. I am using Rotativa tool to display PDF. It works fine on localhost, But does not work on Azure platform.",1155039,"@391720 Hello , Could you please Direct Message us some details regarding this?  ^RS
 https://t.co/EYpi1mphGM",True
1156356,@AzureSupport Any online chat to talk about improper credit card charges using student account?,1156355,@392014 free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  2 ^PB,True
1156356,@AzureSupport Any online chat to talk about improper credit card charges using student account?,1156357,@392014 Our chat team does not handle billing questions unfortunately. We recommend filing a  1 ^PB,True
1157698,@AzureSupport Yes the notification says it is done but the plan in not at all reflecting. Could this be an access kind of issue ??,1157696,@392327 Could you please try clearing your browser cache or accessing from a private browsing session to see if that helps? ^JI,True
1157697,@AzureSupport Ok will try that. Thanks,1157699,@392327 Just checking back in. Are you still experiencing the issue? Let us know. ^SN,True
1157702,@AzureSupport  I was trying to Scale Service Plan from S1 to S3 . I got alert tat the plan has changed but it is not reflecting. Pls help..,1157701,"@392327 Hi, are you attempting from the Azure portal? ^JI",True
